district_id,district_name,state,care_need,planning_priority_score,risk_score,supply_score,evidence_score,data_quality_score,relevant_claims,strong_claims,partial_claims,pincode_inferred_claims,city_fallback_claims,uncertainty_label,explanation,updated_at
district:e85c8806425a024a85d28cb8eb261d35f6eb37aac05f372e0eb7c81e9163a6c8,Bhavnagar,Gujarat,dialysis_access,57.1,29.3,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.3/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:21f5361afd17e40dfdb23f620c300fd4321ff308ac2901280e96a57135c77b97,Narsimhapur,Madhya Pradesh,dialysis_access,57.0,29.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:224e05e03424163f893eab95bbab02059e592c8db278dd875b7a7f65450085fa,Viluppuram,Tamil Nadu,dialysis_access,57.0,29.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:72ff8ba09e11cf2c34550740118974e63cc5a76291f352b9a53ec5ca0f72a028,Sawai Madhopur,Rajasthan,dialysis_access,57.0,29.0,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.0/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:d724bdd4b3f83ff508a7387884f05784a3e6a35b9df1dda18449b728e159a56d,Ashoknagar,Madhya Pradesh,dialysis_access,57.0,29.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:e039b98e4c10bbb4a3082c18887d5bfb9687cf1fa853de2bf8b7c211a60aeb77,Khordha,Odisha,dialysis_access,57.0,29.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:f35f63d56698ada0229883eebee8db1039629a1e44f109fa0e2c2aaab9ea8f47,Jhalawar,Rajasthan,dialysis_access,57.0,29.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 29.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:0195b939bdba14a1163bdde4baee41a9a3f8f8fe7725209d055c5007d6fab531,Akola,Maharastra,dialysis_access,56.9,28.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:29face18221443b01e5548395031e76c706b25a2281e948d890f5242c18c2f07,Mahe,Puducherry,dialysis_access,56.9,28.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:2c2e589d94643c09005c00bb710cc08ae8a394364a5cb32df7513ecfa1fe5f90,Kanpur Nagar,Uttar Pradesh,dialysis_access,56.9,35.0,6.4,5.4,100.0,1,0,1,1,0,partial,"Medium planning priority: health-risk signal is 35.0/100, claimed supply signal is 6.4/100, and evidence strength is 5.4/100. Found 1 relevant claimed capabilities (0 strong, 1 partial). Overall evidence label is partial; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:604fc64595464cba00d0a6784b5a828cd75b6ffbd6de91b1e9fdc10534879513,Tikamgarh,Madhya Pradesh,dialysis_access,56.9,28.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:79136930640054a78f17b3008e5e11fd8595fe69dfcf80e29e7826abbb3d9288,Khammam,Telangana,dialysis_access,56.9,28.9,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.9/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:00d309bad5a582946db581d528390711ed79a1228f13913fe665dca71fda8507,Cuttack,Odisha,dialysis_access,56.8,28.7,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.7/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:2811d7c581ca7543ab0c41781943c2ab959abf8e0b01e067164ac66d23a64627,Mamit,Mizoram,dialysis_access,56.8,28.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:36981946a8af0decf3ce72ce13355643339c21b70968b9b7c7036785f5d1e3a4,Shahdara,NCT of Delhi,dialysis_access,56.8,28.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:fd8422c1b7b0fd9c9e8115ebfaec3359de5cb713872547c5c5cdde6fcc1bff02,Jind,Haryana,dialysis_access,56.8,28.8,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.8/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:026db77bab5464e9f04217e13f9d2ff1294cbf9ac01990694f5237869e542f72,Longding,Arunachal Pradesh,dialysis_access,56.7,28.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:1c180b02a68910319b93fc52854458625b7c48a768aca21ea7354fc8d19dc0e1,Neemuch,Madhya Pradesh,dialysis_access,56.7,28.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:34569cd13b91eeb7ad1f8669985a414ba4102aaff2084901371ce446f8d10a7d,Central,NCT of Delhi,dialysis_access,56.7,28.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:396c2154a9719c22bbb42bfb85d99393ad39bd12680e939c43209905f9f5748a,Ganganagar,Rajasthan,dialysis_access,56.7,28.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:3aebf2f6c2ef5a33b9ac0af99e55d6beb3167f7e802acf5c4c363e6715564b0e,Jaunpur,Uttar Pradesh,dialysis_access,56.7,28.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:4f1b8a69b350cdabd295b906af158f225685eea11377aa0e12e3c140c73eba3c,Srinagar,Jammu & Kashmir,dialysis_access,56.7,28.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:9a0ee13187dce4795ab368e92f5ae8c1e43e3f5cfc0597415fd9f94b1b7825ea,Pratapgarh,Rajasthan,dialysis_access,56.7,28.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:ac7239654ae9f8ac9e441c2fee89e0b2db6753f4a093f06fa1174c78b2c78e8f,East Kameng,Arunachal Pradesh,dialysis_access,56.7,28.6,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.6/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:b18e008be7d59a845326adbad1dac00288bc7039c05735e514160e93478cc459,Prakasam,Andhra Pradesh,dialysis_access,56.7,28.5,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.5/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:1ebe4df46e71050a10483b52a107e9ba840a72394e13588d212e5335d860f3b5,Kushinagar,Uttar Pradesh,dialysis_access,56.6,28.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:6c9b62c05c8513e8ad27ff04eeebdfb75bbb2eb68cebae1936d4ab48359be12f,East,NCT of Delhi,dialysis_access,56.6,28.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:d872478481a75ade7073b7c0518639dfd3a1886c1d6db2ab2af988836c355dc4,Siddipet,Telangana,dialysis_access,56.6,28.4,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.4/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:3bb3ffd0da1464d419e62a9e7e8962d81bf0fd480241fb62bdf850012a11798f,Vidisha,Madhya Pradesh,dialysis_access,56.5,28.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:6cf5d3ec020e05d70f484a5f060f5648b6a85660086ba5a870e7c411cc3cc16e,Kolhapur,Maharastra,dialysis_access,56.5,28.2,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.2/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
district:79230141e4763d59dea8e148a0a9ae8045e6934ab2eccc53fc3459f6403db801,North West,NCT of Delhi,dialysis_access,56.5,28.1,0.0,0.0,80.0,0,0,0,0,0,missing,"Medium planning priority: health-risk signal is 28.1/100, claimed supply signal is 0.0/100, and evidence strength is 0.0/100. No relevant facility claims were found for this care need. Overall evidence label is missing; review cited facility text before making an intervention decision.",2026-06-15T22:19:20.972189+00:00
